02/12/2017-Brighton-Liverpool, O_Home:1.10905, D_Home:1.15839, O_Away:2.45563, D_Away:0.86081, Rest Home3, Rest Away2, Win :0.15, Draw :0.23
02/12/2017-Chelsea-Newcastle, O_Home:2.38981, D_Home:0.78957, O_Away:1.2912, D_Away:1.30926, Rest Home2, Rest Away3, Win :0.82, Draw :0.13
02/12/2017-Everton-Huddersfield, O_Home:1.56545, D_Home:1.39886, O_Away:1.00946, D_Away:1.37019, Rest Home2, Rest Away2, Win :0.57, Draw :0.25
02/12/2017-Leicester-Burnley, O_Home:1.5249, D_Home:1.14748, O_Away:1.32717, D_Away:1.04293, Rest Home3, Rest Away2, Win :0.45, Draw :0.29
02/12/2017-Stoke-Swansea, O_Home:1.49977, D_Home:1.31284, O_Away:1.1292, D_Away:1.18332, Rest Home2, Rest Away2, Win :0.5, Draw :0.28
02/12/2017-Watford-Tottenham, O_Home:1.67367, D_Home:1.27181, O_Away:2.22207, D_Away:0.73782, Rest Home3, Rest Away3, Win :0.22, Draw :0.24
02/12/2017-West Brom-Crystal Palace, O_Home:1.2001, D_Home:1.2251, O_Away:1.38457, D_Away:1.19378, Rest Home3, Rest Away3, Win :0.39, Draw :0.3
03/12/2017-Bournemouth-Southampton, O_Home:1.3584, D_Home:1.24208, O_Away:1.50152, D_Away:1.08503, Rest Home3, Rest Away3, Win :0.37, Draw :0.29
03/12/2017-Man City-West Ham, O_Home:2.87219, D_Home:0.69518, O_Away:1.36983, D_Away:1.40153, Rest Home3, Rest Away3, Win :0.89, Draw :0.08
09/12/2017-Burnley-Watford, O_Home:1.31625, D_Home:1.03201, O_Away:1.65925, D_Away:1.23791, Rest Home6, Rest Away6, Win :0.42, Draw :0.29
09/12/2017-Crystal Palace-Bournemouth, O_Home:1.35874, D_Home:1.18257, O_Away:1.34966, D_Away:1.24463, Rest Home6, Rest Away5, Win :0.46, Draw :0.29
09/12/2017-Huddersfield-Brighton, O_Home:0.97805, D_Home:1.3591, O_Away:1.1278, D_Away:1.2031, Rest Home6, Rest Away6, Win :0.36, Draw :0.33
09/12/2017-Newcastle-Leicester, O_Home:1.30573, D_Home:1.33513, O_Away:1.51067, D_Away:1.13761, Rest Home7, Rest Away7, Win :0.35, Draw :0.28
09/12/2017-Swansea-West Brom, O_Home:1.12004, D_Home:1.19386, O_Away:1.18884, D_Away:1.2014, Rest Home6, Rest Away6, Win :0.42, Draw :0.32
09/12/2017-Tottenham-Stoke, O_Home:2.20747, D_Home:0.73459, O_Away:1.51224, D_Away:1.30268, Rest Home2, Rest Away6, Win :0.77, Draw :0.16
09/12/2017-West Ham-Chelsea, O_Home:1.38725, D_Home:1.38608, O_Away:2.45642, D_Away:0.80068, Rest Home5, Rest Away3, Win :0.15, Draw :0.2
10/12/2017-Liverpool-Everton, O_Home:2.67402, D_Home:0.86082, O_Away:1.55323, D_Away:1.35958, Rest Home3, Rest Away2, Win :0.8, Draw :0.13
10/12/2017-Man United-Man City, O_Home:2.34289, D_Home:0.82481, O_Away:2.82982, D_Away:0.71583, Rest Home4, Rest Away3, Win :0.34, Draw :0.25
10/12/2017-Southampton-Arsenal, O_Home:1.50444, D_Home:1.07754, O_Away:2.49759, D_Away:0.92378, Rest Home6, Rest Away2, Win :0.23, Draw :0.23
12/12/2017-Burnley-Stoke, O_Home:1.31625, D_Home:1.03201, O_Away:1.51224, D_Away:1.30268, Rest Home3, Rest Away3, Win :0.47, Draw :0.28
12/12/2017-Crystal Palace-Watford, O_Home:1.35874, D_Home:1.18257, O_Away:1.65925, D_Away:1.23791, Rest Home3, Rest Away3, Win :0.4, Draw :0.27
12/12/2017-Huddersfield-Chelsea, O_Home:0.97805, D_Home:1.3591, O_Away:2.45642, D_Away:0.80068, Rest Home3, Rest Away3, Win :0.11, Draw :0.2
13/12/2017-Liverpool-West Brom, O_Home:2.67402, D_Home:0.86082, O_Away:1.18884, D_Away:1.2014, Rest Home3, Rest Away4, Win :0.83, Draw :0.13
13/12/2017-Man United-Bournemouth, O_Home:2.34289, D_Home:0.82481, O_Away:1.34966, D_Away:1.24463, Rest Home3, Rest Away4, Win :0.79, Draw :0.15
13/12/2017-Newcastle-Everton, O_Home:1.30573, D_Home:1.33513, O_Away:1.55323, D_Away:1.35958, Rest Home4, Rest Away3, Win :0.38, Draw :0.27
13/12/2017-Southampton-Leicester, O_Home:1.50444, D_Home:1.07754, O_Away:1.51067, D_Away:1.13761, Rest Home3, Rest Away4, Win :0.45, Draw :0.28
13/12/2017-Swansea-Man City, O_Home:1.12004, D_Home:1.19386, O_Away:2.82982, D_Away:0.71583, Rest Home4, Rest Away3, Win :0.1, Draw :0.18
13/12/2017-Tottenham-Brighton, O_Home:2.20747, D_Home:0.73459, O_Away:1.1278, D_Away:1.2031, Rest Home4, Rest Away4, Win :0.84, Draw :0.13
13/12/2017-West Ham-Arsenal, O_Home:1.38725, D_Home:1.38608, O_Away:2.49759, D_Away:0.92378, Rest Home4, Rest Away3, Win :0.16, Draw :0.19
16/12/2017-Arsenal-Newcastle, O_Home:2.54763, D_Home:0.87584, O_Away:1.27096, D_Away:1.35024, Rest Home2, Rest Away2, Win :0.83, Draw :0.12
16/12/2017-Brighton-Burnley, O_Home:1.08367, D_Home:1.24488, O_Away:1.26569, D_Away:0.99849, Rest Home2, Rest Away3, Win :0.33, Draw :0.34
16/12/2017-Chelsea-Southampton, O_Home:2.40455, D_Home:0.7904, O_Away:1.47749, D_Away:1.15358, Rest Home3, Rest Away2, Win :0.76, Draw :0.17
16/12/2017-Leicester-Crystal Palace, O_Home:1.6482, D_Home:1.13789, O_Away:1.43339, D_Away:1.20416, Rest Home2, Rest Away3, Win :0.51, Draw :0.26
16/12/2017-Man City-Tottenham, O_Home:2.91418, D_Home:0.67507, O_Away:2.2658, D_Away:0.74307, Rest Home2, Rest Away2, Win :0.57, Draw :0.23
16/12/2017-Stoke-West Ham, O_Home:1.51277, D_Home:1.32948, O_Away:1.32057, D_Away:1.31265, Rest Home3, Rest Away2, Win :0.49, Draw :0.26
16/12/2017-Watford-Huddersfield, O_Home:1.61829, D_Home:1.21672, O_Away:1.0305, D_Away:1.32333, Rest Home3, Rest Away3, Win :0.61, Draw :0.25
17/12/2017-Bournemouth-Liverpool, O_Home:1.37721, D_Home:1.27346, O_Away:2.53504, D_Away:0.84179, Rest Home3, Rest Away3, Win :0.16, Draw :0.21
17/12/2017-West Brom-Man United, O_Home:1.13519, D_Home:1.14543, O_Away:2.25106, D_Away:0.82864, Rest Home3, Rest Away3, Win :0.17, Draw :0.25
18/12/2017-Everton-Swansea, O_Home:1.56122, D_Home:1.26263, O_Away:1.07684, D_Away:1.18839, Rest Home4, Rest Away4, Win :0.53, Draw :0.27
22/12/2017-Arsenal-Liverpool, O_Home:2.51472, D_Home:0.85891, O_Away:2.60725, D_Away:0.80868, Rest Home2, Rest Away5, Win :0.42, Draw :0.24
23/12/2017-Brighton-Watford, O_Home:1.0666, D_Home:1.22633, O_Away:1.57786, D_Away:1.34111, Rest Home6, Rest Away6, Win :0.35, Draw :0.29
23/12/2017-Burnley-Tottenham, O_Home:1.24693, D_Home:0.98231, O_Away:2.23786, D_Away:0.77968, Rest Home7, Rest Away6, Win :0.21, Draw :0.28
23/12/2017-Everton-Chelsea, O_Home:1.60126, D_Home:1.26251, O_Away:2.36739, D_Away:0.77536, Rest Home4, Rest Away2, Win :0.2, Draw :0.23
23/12/2017-Leicester-Man United, O_Home:1.59049, D_Home:1.19968, O_Away:2.23178, D_Away:0.83987, Rest Home3, Rest Away2, Win :0.24, Draw :0.25
23/12/2017-Man City-Bournemouth, O_Home:3.01236, D_Home:0.66293, O_Away:1.33134, D_Away:1.31611, Rest Home3, Rest Away2, Win :0.9, Draw :0.08
23/12/2017-Southampton-Huddersfield, O_Home:1.45473, D_Home:1.13217, O_Away:1.14176, D_Away:1.28841, Rest Home6, Rest Away6, Win :0.55, Draw :0.27
23/12/2017-Stoke-West Brom, O_Home:1.47107, D_Home:1.39836, O_Away:1.14892, D_Away:1.13377, Rest Home6, Rest Away5, Win :0.45, Draw :0.29
23/12/2017-Swansea-Crystal Palace, O_Home:1.07674, D_Home:1.22135, O_Away:1.50602, D_Away:1.15812, Rest Home4, Rest Away7, Win :0.32, Draw :0.3
23/12/2017-West Ham-Newcastle, O_Home:1.38912, D_Home:1.275, O_Away:1.24934, D_Away:1.33007, Rest Home3, Rest Away6, Win :0.49, Draw :0.27
26/12/2017-Bournemouth-West Ham, O_Home:1.33134, D_Home:1.31611, O_Away:1.38912, D_Away:1.275, Rest Home2, Rest Away2, Win :0.43, Draw :0.28
26/12/2017-Chelsea-Brighton, O_Home:2.36739, D_Home:0.77536, O_Away:1.0666, D_Away:1.22633, Rest Home3, Rest Away2, Win :0.83, Draw :0.14
26/12/2017-Huddersfield-Stoke, O_Home:1.14176, D_Home:1.28841, O_Away:1.47107, D_Away:1.39836, Rest Home2, Rest Away2, Win :0.4, Draw :0.28
26/12/2017-Liverpool-Swansea, O_Home:2.60725, D_Home:0.80868, O_Away:1.07674, D_Away:1.22135, Rest Home3, Rest Away3, Win :0.86, Draw :0.11
26/12/2017-Man United-Burnley, O_Home:2.23178, D_Home:0.83987, O_Away:1.24693, D_Away:0.98231, Rest Home2, Rest Away2, Win :0.69, Draw :0.21
26/12/2017-Tottenham-Southampton, O_Home:2.23786, D_Home:0.77968, O_Away:1.45473, D_Away:1.13217, Rest Home2, Rest Away2, Win :0.76, Draw :0.17
26/12/2017-Watford-Leicester, O_Home:1.57786, D_Home:1.34111, O_Away:1.59049, D_Away:1.19968, Rest Home2, Rest Away2, Win :0.39, Draw :0.26
26/12/2017-West Brom-Everton, O_Home:1.14892, D_Home:1.13377, O_Away:1.60126, D_Away:1.26251, Rest Home2, Rest Away3, Win :0.38, Draw :0.29
27/12/2017-Newcastle-Man City, O_Home:1.24934, D_Home:1.33007, O_Away:3.01236, D_Away:0.66293, Rest Home4, Rest Away4, Win :0.08, Draw :0.14
28/12/2017-Crystal Palace-Arsenal, O_Home:1.5158, D_Home:1.14667, O_Away:2.55283, D_Away:0.89308, Rest Home5, Rest Away5, Win :0.22, Draw :0.23
30/12/2017-Bournemouth-Everton, O_Home:1.39403, D_Home:1.36325, O_Away:1.4883, D_Away:1.20558, Rest Home3, Rest Away3, Win :0.39, Draw :0.27
30/12/2017-Chelsea-Stoke, O_Home:2.34135, D_Home:0.73422, O_Away:1.50636, D_Away:1.42788, Rest Home3, Rest Away3, Win :0.82, Draw :0.13
30/12/2017-Huddersfield-Burnley, O_Home:1.15119, D_Home:1.28135, O_Away:1.2648, D_Away:1.04108, Rest Home3, Rest Away3, Win :0.35, Draw :0.32
30/12/2017-Liverpool-Leicester, O_Home:2.75033, D_Home:0.82291, O_Away:1.62148, D_Away:1.21515, Rest Home3, Rest Away3, Win :0.79, Draw :0.14
30/12/2017-Man United-Southampton, O_Home:2.2705, D_Home:0.91292, O_Away:1.51696, D_Away:1.20834, Rest Home4, Rest Away4, Win :0.67, Draw :0.2
30/12/2017-Newcastle-Brighton, O_Home:1.25929, D_Home:1.3326, O_Away:1.076, D_Away:1.20166, Rest Home2, Rest Away3, Win :0.45, Draw :0.3
30/12/2017-Watford-Swansea, O_Home:1.5453, D_Home:1.34893, O_Away:1.06272, D_Away:1.26632, Rest Home3, Rest Away3, Win :0.54, Draw :0.27
31/12/2017-Crystal Palace-Man City, O_Home:1.5158, D_Home:1.14667, O_Away:2.94273, D_Away:0.61619, Rest Home2, Rest Away3, Win :0.12, Draw :0.18
31/12/2017-West Brom-Arsenal, O_Home:1.15182, D_Home:1.12403, O_Away:2.55283, D_Away:0.89308, Rest Home4, Rest Away2, Win :0.16, Draw :0.22
01/01/2018-Brighton-Bournemouth, O_Home:1.076, D_Home:1.20166, O_Away:1.39403, D_Away:1.36325, Rest Home1, Rest Away1, Win :0.39, Draw :0.3
01/01/2018-Burnley-Liverpool, O_Home:1.2648, D_Home:1.04108, O_Away:2.75033, D_Away:0.82291, Rest Home1, Rest Away1, Win :0.17, Draw :0.23
01/01/2018-Everton-Man United, O_Home:1.4883, D_Home:1.20558, O_Away:2.2705, D_Away:0.91292, Rest Home2, Rest Away1, Win :0.23, Draw :0.24
01/01/2018-Leicester-Huddersfield, O_Home:1.62148, D_Home:1.21515, O_Away:1.15119, D_Away:1.28135, Rest Home1, Rest Away1, Win :0.58, Draw :0.25
01/01/2018-Stoke-Newcastle, O_Home:1.50636, D_Home:1.42788, O_Away:1.25929, D_Away:1.3326, Rest Home1, Rest Away1, Win :0.47, Draw :0.27
02/01/2018-Man City-Watford, O_Home:2.94273, D_Home:0.61619, O_Away:1.5453, D_Away:1.34893, Rest Home2, Rest Away3, Win :0.89, Draw :0.08
02/01/2018-Southampton-Crystal Palace, O_Home:1.51696, D_Home:1.20834, O_Away:1.5158, D_Away:1.14667, Rest Home3, Rest Away2, Win :0.42, Draw :0.28
02/01/2018-Swansea-Tottenham, O_Home:1.06272, D_Home:1.26632, O_Away:2.41972, D_Away:0.79282, Rest Home3, Rest Away7, Win :0.13, Draw :0.21
02/01/2018-West Ham-West Brom, O_Home:1.48044, D_Home:1.4223, O_Away:1.15182, D_Away:1.12403, Rest Home7, Rest Away2, Win :0.44, Draw :0.29
03/01/2018-Arsenal-Chelsea, O_Home:2.55283, D_Home:0.89308, O_Away:2.34135, D_Away:0.73422, Rest Home3, Rest Away4, Win :0.4, Draw :0.25
04/01/2018-Tottenham-West Ham, O_Home:2.40384, D_Home:0.76357, O_Away:1.50358, D_Away:1.40915, Rest Home1, Rest Away1, Win :0.82, Draw :0.13
13/01/2018-Chelsea-Leicester, O_Home:2.43941, D_Home:0.72097, O_Away:1.65531, D_Away:1.16915, Rest Home2, Rest Away7, Win :0.76, Draw :0.17
13/01/2018-Crystal Palace-Burnley, O_Home:1.5677, D_Home:1.10508, O_Away:1.26571, D_Away:0.99309, Rest Home4, Rest Away6, Win :0.47, Draw :0.3
13/01/2018-Huddersfield-West Ham, O_Home:1.06475, D_Home:1.2817, O_Away:1.51301, D_Away:1.37736, Rest Home6, Rest Away5, Win :0.36, Draw :0.29
13/01/2018-Newcastle-Swansea, O_Home:1.22439, D_Home:1.26224, O_Away:1.06283, D_Away:1.23676, Rest Home6, Rest Away6, Win :0.47, Draw :0.31
13/01/2018-Tottenham-Everton, O_Home:2.35588, D_Home:0.76961, O_Away:1.44091, D_Away:1.23235, Rest Home6, Rest Away7, Win :0.78, Draw :0.16
13/01/2018-Watford-Southampton, O_Home:1.55909, D_Home:1.38152, O_Away:1.46108, D_Away:1.19594, Rest Home6, Rest Away6, Win :0.42, Draw :0.26
13/01/2018-West Brom-Brighton, O_Home:1.15727, D_Home:1.1246, O_Away:1.09262, D_Away:1.20276, Rest Home6, Rest Away4, Win :0.46, Draw :0.32
14/01/2018-Bournemouth-Arsenal, O_Home:1.48193, D_Home:1.39122, O_Away:2.59536, D_Away:0.95805, Rest Home7, Rest Away3, Win :0.17, Draw :0.19
14/01/2018-Liverpool-Man City, O_Home:2.73424, D_Home:0.84471, O_Away:2.83645, D_Away:0.62552, Rest Home8, Rest Away4, Win :0.36, Draw :0.24
15/01/2018-Man United-Stoke, O_Home:2.19455, D_Home:0.87352, O_Away:1.4176, D_Away:1.47265, Rest Home9, Rest Away9, Win :0.79, Draw :0.14
20/01/2018-Arsenal-Crystal Palace, O_Home:2.52904, D_Home:0.97884, O_Away:1.5612, D_Away:1.09904, Rest Home5, Rest Away6, Win :0.66, Draw :0.2
20/01/2018-Brighton-Chelsea, O_Home:1.08121, D_Home:1.23292, O_Away:2.34412, D_Away:0.72195, Rest Home6, Rest Away2, Win :0.12, Draw :0.22
20/01/2018-Burnley-Man United, O_Home:1.25907, D_Home:0.98835, O_Away:2.19334, D_Away:0.8753, Rest Home6, Rest Away4, Win :0.24, Draw :0.28
20/01/2018-Everton-West Brom, O_Home:1.41484, D_Home:1.27127, O_Away:1.18665, D_Away:1.11297, Rest Home6, Rest Away6, Win :0.45, Draw :0.3
20/01/2018-Leicester-Watford, O_Home:1.65702, D_Home:1.11438, O_Away:1.59519, D_Away:1.39229, Rest Home3, Rest Away6, Win :0.53, Draw :0.24
20/01/2018-Man City-Newcastle, O_Home:2.86557, D_Home:0.65295, O_Away:1.22077, D_Away:1.28094, Rest Home5, Rest Away7, Win :0.9, Draw :0.08
20/01/2018-Stoke-Huddersfield, O_Home:1.42005, D_Home:1.47176, O_Away:1.04794, D_Away:1.33763, Rest Home4, Rest Away6, Win :0.5, Draw :0.27
20/01/2018-West Ham-Bournemouth, O_Home:1.57602, D_Home:1.35728, O_Away:1.50994, D_Away:1.35031, Rest Home3, Rest Away2, Win :0.46, Draw :0.25
21/01/2018-Southampton-Tottenham, O_Home:1.4723, D_Home:1.22581, O_Away:2.41938, D_Away:0.75234, Rest Home7, Rest Away7, Win :0.18, Draw :0.22
22/01/2018-Swansea-Liverpool, O_Home:1.07947, D_Home:1.23312, O_Away:2.81098, D_Away:0.85669, Rest Home4, Rest Away8, Win :0.11, Draw :0.18
30/01/2018-Huddersfield-Liverpool, O_Home:1.01163, D_Home:1.33697, O_Away:2.75643, D_Away:0.84788, Rest Home3, Rest Away2, Win :0.09, Draw :0.16
30/01/2018-Swansea-Arsenal, O_Home:1.06926, D_Home:1.2042, O_Away:2.61757, D_Away:0.98345, Rest Home3, Rest Away5, Win :0.15, Draw :0.21
30/01/2018-West Ham-Crystal Palace, O_Home:1.54344, D_Home:1.3333, O_Away:1.56757, D_Away:1.14642, Rest Home3, Rest Away10, Win :0.39, Draw :0.27
31/01/2018-Chelsea-Bournemouth, O_Home:2.3781, D_Home:0.72041, O_Away:1.48404, D_Away:1.32119, Rest Home3, Rest Away11, Win :0.81, Draw :0.14
31/01/2018-Everton-Leicester, O_Home:1.40763, D_Home:1.28245, O_Away:1.64329, D_Away:1.08594, Rest Home11, Rest Away4, Win :0.35, Draw :0.28
31/01/2018-Man City-West Brom, O_Home:2.87991, D_Home:0.6794, O_Away:1.19731, D_Away:1.10686, Rest Home3, Rest Away3, Win :0.87, Draw :0.11
31/01/2018-Newcastle-Burnley, O_Home:1.25974, D_Home:1.28862, O_Away:1.23686, D_Away:0.97302, Rest Home3, Rest Away11, Win :0.36, Draw :0.32
31/01/2018-Southampton-Brighton, O_Home:1.4696, D_Home:1.20948, O_Away:1.07923, D_Away:1.25384, Rest Home4, Rest Away4, Win :0.54, Draw :0.28
31/01/2018-Stoke-Watford, O_Home:1.41936, D_Home:1.42582, O_Away:1.55851, D_Away:1.38021, Rest Home11, Rest Away4, Win :0.41, Draw :0.26
31/01/2018-Tottenham-Man United, O_Home:2.39205, D_Home:0.7506, O_Away:2.16598, D_Away:0.85781, Rest Home4, Rest Away4, Win :0.52, Draw :0.25
03/02/2018-Arsenal-Everton, O_Home:2.58132, D_Home:1.05957, O_Away:1.43593, D_Away:1.28401, Rest Home3, Rest Away2, Win :0.76, Draw :0.15
03/02/2018-Bournemouth-Stoke, O_Home:1.58906, D_Home:1.26881, O_Away:1.36329, D_Away:1.38996, Rest Home2, Rest Away2, Win :0.53, Draw :0.25
03/02/2018-Brighton-West Ham, O_Home:1.08679, D_Home:1.24352, O_Away:1.52588, D_Away:1.3191, Rest Home2, Rest Away3, Win :0.36, Draw :0.29
03/02/2018-Burnley-Man City, O_Home:1.24442, D_Home:0.99867, O_Away:2.87991, D_Away:0.6794, Rest Home2, Rest Away2, Win :0.13, Draw :0.21
03/02/2018-Leicester-Swansea, O_Home:1.64516, D_Home:1.10958, O_Away:1.14965, D_Away:1.18413, Rest Home2, Rest Away3, Win :0.57, Draw :0.26
03/02/2018-Man United-Huddersfield, O_Home:2.1085, D_Home:0.86178, O_Away:0.97319, D_Away:1.33524, Rest Home2, Rest Away3, Win :0.83, Draw :0.14
03/02/2018-West Brom-Southampton, O_Home:1.19731, D_Home:1.10686, O_Away:1.45804, D_Away:1.21765, Rest Home2, Rest Away2, Win :0.4, Draw :0.3
04/02/2018-Crystal Palace-Newcastle, O_Home:1.55159, D_Home:1.1322, O_Away:1.29023, D_Away:1.2964, Rest Home4, Rest Away3, Win :0.54, Draw :0.26
04/02/2018-Liverpool-Tottenham, O_Home:2.7534, D_Home:0.81347, O_Away:2.40036, D_Away:0.7231, Rest Home4, Rest Away3, Win :0.47, Draw :0.24
05/02/2018-Watford-Chelsea, O_Home:1.52025, D_Home:1.32525, O_Away:2.29611, D_Away:0.78595, Rest Home4, Rest Away4, Win :0.19, Draw :0.22
10/02/2018-Everton-Crystal Palace, O_Home:1.45094, D_Home:1.31992, O_Away:1.55828, D_Away:1.14389, Rest Home6, Rest Away5, Win :0.38, Draw :0.27
10/02/2018-Man City-Leicester, O_Home:2.87865, D_Home:0.67839, O_Away:1.62653, D_Away:1.11336, Rest Home7, Rest Away7, Win :0.81, Draw :0.13
10/02/2018-Stoke-Brighton, O_Home:1.36714, D_Home:1.39488, O_Away:1.14833, D_Away:1.23601, Rest Home6, Rest Away6, Win :0.46, Draw :0.29
10/02/2018-Swansea-Burnley, O_Home:1.15351, D_Home:1.16942, O_Away:1.26929, D_Away:0.99208, Rest Home3, Rest Away7, Win :0.36, Draw :0.34
10/02/2018-Tottenham-Arsenal, O_Home:2.43824, D_Home:0.7172, O_Away:2.64265, D_Away:1.07173, Rest Home2, Rest Away6, Win :0.54, Draw :0.22
10/02/2018-West Ham-Watford, O_Home:1.51718, D_Home:1.38939, O_Away:1.64412, D_Away:1.28472, Rest Home6, Rest Away4, Win :0.4, Draw :0.25
11/02/2018-Huddersfield-Bournemouth, O_Home:0.96078, D_Home:1.33754, O_Away:1.59448, D_Away:1.27247, Rest Home4, Rest Away7, Win :0.28, Draw :0.29
11/02/2018-Newcastle-Man United, O_Home:1.30302, D_Home:1.30227, O_Away:2.11175, D_Away:0.85028, Rest Home6, Rest Away7, Win :0.19, Draw :0.24
11/02/2018-Southampton-Liverpool, O_Home:1.5252
